"File";"Precision";"Recall";"F1"
"TUW-140895-ref2";"100,00";"87,50";"87,50"
"TUW-140895-ref3";"100,00";"88,89";"88,89"
"TUW-140895-ref4";"100,00";"88,89";"88,89"
"TUW-140895-ref5";"100,00";"87,50";"87,50"
"TUW-140895-ref6";"100,00";"90,00";"90,00"
"TUW-140895-ref7";"100,00";"90,00";"90,00"
"TUW-140895-ref8";"87,50";"77,78";"77,78"
"TUW-140895-ref9";"100,00";"88,89";"88,89"
"TUW-140895-ref10";"75,00";"42,86";"37,50"
"TUW-140895-ref11";"100,00";"88,89";"88,89"
"TUW-140895-ref12";"100,00";"90,00";"90,00"
"TUW-140895-ref13";"60,00";"37,50";"33,33"
"TUW-140895-ref14";"100,00";"90,00";"90,00"
"TUW-140895-ref15";"83,33";"62,50";"62,50"
"TUW-140895-ref16";"100,00";"87,50";"87,50"
"TUW-140895-ref17";"100,00";"88,89";"88,89"
"TUW-140895-ref18";"100,00";"90,00";"90,00"
"TUW-140895-ref19";"100,00";"90,00";"90,00"
"TUW-140895-ref20";"100,00";"88,89";"88,89"
"TUW-140895-ref21";"70,00";"58,33";"50,00"
"TUW-140895-ref22";"85,71";"54,55";"54,55"
"TUW-140895-ref23";"81,25";"65,00";"65,00"
"TUW-140895-ref24";"87,50";"77,78";"70,00"
"TUW-140895-ref25";"100,00";"81,82";"81,82"
"TUW-140895-ref26";"66,67";"50,00";"50,00"
"TUW-140895-ref27";"100,00";"87,50";"87,50"
"TUW-140895-ref28";"60,00";"50,00";"42,86"
"TUW-140895-ref29";"93,75";"83,33";"83,33"
"TUW-140895-ref30";"100,00";"85,71";"85,71"
"TUW-140895-ref31";"87,50";"70,00";"70,00"
"TUW-140895-ref32";"100,00";"90,00";"90,00"
"TUW-140895-ref33";"100,00";"88,89";"88,89"
"TUW-140895-ref34";"100,00";"88,89";"88,89"
"TUW-140895-ref35";"100,00";"83,33";"83,33"
"TUW-140983-ref1";"100,00";"83,33";"83,33"
"TUW-140983-ref2";"100,00";"77,78";"77,78"
"TUW-140983-ref3";"100,00";"90,00";"90,00"
"TUW-140983-ref4";"25,00";"20,00";"14,29"
"TUW-141024-ref1";"99,21";"89,29";"89,29"
"TUW-141024-ref2";"88,89";"80,00";"80,00"
"TUW-141024-ref3";"100,00";"71,43";"71,43"
"TUW-141024-ref4";"100,00";"88,89";"88,89"
"TUW-141024-ref5";"88,89";"80,00";"80,00"
"TUW-141024-ref6";"77,78";"72,22";"66,67"
"TUW-141024-ref7";"50,00";"22,22";"22,22"
"TUW-141024-ref8";"50,00";"37,50";"33,33"
"TUW-141024-ref9";"87,50";"77,78";"77,78"
"TUW-141024-ref10";"77,78";"70,00";"70,00"
"TUW-141024-ref11";"80,00";"72,00";"72,00"
"TUW-141065-ref1";"100,00";"88,89";"88,89"
"TUW-141065-ref2";"85,71";"60,00";"60,00"
"TUW-141065-ref3";"87,50";"77,78";"77,78"
"TUW-141065-ref4";"71,43";"50,00";"50,00"
"TUW-141065-ref5";"100,00";"88,89";"88,89"
"TUW-141065-ref6";"85,71";"66,67";"66,67"
"TUW-141065-ref7";"100,00";"71,43";"71,43"
"TUW-141065-ref8";"100,00";"88,89";"88,89"
"TUW-141065-ref9";"80,00";"66,67";"66,67"
"TUW-141065-ref10";"100,00";"66,67";"66,67"
"TUW-141065-ref11";"66,67";"40,00";"33,33"
"TUW-141065-ref12";"100,00";"88,89";"88,89"
"TUW-141065-ref13";"96,88";"86,11";"86,11"
"TUW-141065-ref14";"100,00";"88,89";"88,89"
"TUW-141121-ref1";"100,00";"90,00";"90,00"
"TUW-141121-ref2";"85,71";"66,67";"66,67"
"TUW-141121-ref3";"39,58";"42,86";"31,82"
"TUW-141121-ref4";"100,00";"60,00";"60,00"
"TUW-141121-ref5";"85,71";"75,00";"75,00"
"TUW-141121-ref6";"100,00";"87,50";"87,50"
"TUW-141140-ref1";"100,00";"70,00";"70,00"
"TUW-141140-ref2";"100,00";"87,50";"87,50"
"TUW-141140-ref3";"85,71";"66,67";"60,00"
"TUW-141140-ref4";"80,00";"66,67";"57,14"
"TUW-141140-ref6";"50,00";"33,33";"28,57"
"TUW-141140-ref7";"60,00";"37,50";"37,50"
"TUW-141140-ref8";"50,00";"37,50";"37,50"
"TUW-141618-ref1";"40,00";"28,57";"25,00"
"TUW-141618-ref2";"85,71";"75,00";"75,00"
"TUW-141618-ref3";"77,78";"70,00";"70,00"
"TUW-141618-ref4";"100,00";"83,33";"83,33"
"TUW-141618-ref5";"33,33";"12,50";"12,50"
"TUW-141618-ref6";"40,00";"11,11";"10,09"
"TUW-141618-ref7";"85,71";"75,00";"75,00"
"TUW-141618-ref8";"80,00";"66,67";"66,67"
"TUW-141618-ref9";"75,00";"30,00";"30,00"
"TUW-141618-ref10";"54,17";"47,62";"41,07"
"TUW-141618-ref11";"33,33";"10,00";"10,00"
"TUW-141618-ref12";"57,14";"66,67";"50,00"
"TUW-141618-ref13";"80,00";"66,67";"66,67"
"TUW-141618-ref14";"75,00";"30,00";"30,00"
"TUW-141618-ref15";"80,00";"66,67";"66,67"
"TUW-141618-ref17";"87,50";"77,78";"77,78"
"TUW-141618-ref18";"75,00";"66,67";"60,00"
"TUW-141618-ref19";"84,00";"70,83";"70,37"
"TUW-141618-ref20";"85,71";"75,00";"75,00"
"TUW-141618-ref21";"80,00";"66,67";"66,67"
"TUW-141618-ref22";"80,00";"66,67";"66,67"
"TUW-141618-ref23";"88,89";"80,00";"80,00"
"TUW-141618-ref24";"100,00";"83,33";"83,33"
"TUW-141618-ref25";"100,00";"83,33";"83,33"
"TUW-141618-ref28";"57,14";"50,00";"44,44"
"TUW-141618-ref29";"40,00";"33,33";"28,57"
"TUW-141618-ref31";"80,00";"66,67";"66,67"
"TUW-141618-ref32";"88,89";"80,00";"80,00"
"TUW-141618-ref33";"88,89";"80,00";"80,00"
"TUW-141618-ref34";"60,00";"37,50";"37,50"
"TUW-141618-ref35";"50,00";"40,00";"33,33"
"TUW-141618-ref36";"60,00";"50,00";"50,00"
"TUW-141618-ref37";"88,89";"80,00";"80,00"
"TUW-141758-ref1";"50,00";"33,33";"33,33"
"TUW-141758-ref2";"85,71";"75,00";"75,00"
"TUW-141758-ref3";"70,41";"54,76";"49,29"
"TUW-141758-ref4";"84,21";"73,68";"73,68"
"TUW-141758-ref5";"81,11";"60,83";"60,83"
"TUW-141758-ref6";"85,71";"75,00";"75,00"
"TUW-141758-ref7";"66,67";"66,67";"60,61"
"TUW-141758-ref8";"88,89";"80,00";"80,00"
"TUW-141758-ref9";"75,00";"50,00";"50,00"
"TUW-141758-ref10";"85,71";"77,14";"77,14"
"TUW-141758-ref11";"87,50";"77,78";"77,78"
"TUW-141758-ref12";"50,00";"42,86";"37,50"
"TUW-141758-ref13";"25,00";"10,00";"10,00"
"TUW-141758-ref14";"88,89";"80,00";"80,00"
"TUW-141758-ref15";"83,33";"71,43";"71,43"
"TUW-141758-ref16";"85,71";"78,33";"77,69"
"TUW-141758-ref17";"87,50";"77,78";"77,78"
"TUW-141758-ref18";"75,00";"66,67";"60,00"
"TUW-141758-ref20";"75,00";"65,91";"61,11"
"TUW-141758-ref21";"80,00";"66,67";"66,67"
"TUW-141758-ref22";"88,89";"80,00";"80,00"
"TUW-141758-ref23";"88,89";"80,00";"80,00"
"TUW-141758-ref24";"88,89";"80,00";"80,00"
"TUW-141758-ref25";"88,89";"80,00";"80,00"
"TUW-141758-ref26";"66,67";"50,00";"50,00"
"TUW-141758-ref27";"85,71";"75,00";"75,00"
"TUW-141758-ref28";"25,00";"12,50";"12,50"
"TUW-141758-ref29";"66,67";"57,14";"50,00"
"TUW-141758-ref30";"77,78";"70,00";"70,00"
"TUW-141758-ref32";"88,89";"80,00";"80,00"
"TUW-141758-ref33";"80,00";"66,67";"66,67"
"TUW-141758-ref34";"20,00";"10,00";"8,33"
"TUW-141758-ref35";"25,00";"12,50";"12,50"
"TUW-141758-ref36";"50,00";"25,00";"25,00"
"TUW-141758-ref37";"25,00";"12,50";"11,11"
"TUW-141758-ref38";"0,00";"0,00";"0,00"
"TUW-141758-ref39";"0,00";"0,00";"0,00"
"TUW-141758-ref40";"87,50";"77,78";"77,78"
"TUW-141758-ref41";"88,89";"80,00";"80,00"
"TUW-141758-ref42";"50,00";"25,00";"25,00"
"TUW-141758-ref43";"50,00";"25,00";"25,00"
"TUW-141758-ref44";"20,00";"12,50";"11,11"
"TUW-141758-ref45";"75,00";"50,00";"50,00"
"TUW-141758-ref46";"88,89";"80,00";"80,00"
"TUW-141758-ref47";"80,00";"57,14";"57,14"
"TUW-141758-ref48";"30,00";"20,83";"19,64"
"TUW-141758-ref49";"40,00";"25,00";"25,00"
"TUW-168482-ref1";"100,00";"90,00";"90,00"
"TUW-168482-ref2";"100,00";"80,00";"80,00"
"TUW-168482-ref3";"100,00";"81,82";"81,82"
"TUW-168482-ref4";"100,00";"90,00";"90,00"
"TUW-168482-ref5";"85,71";"60,00";"60,00"
"TUW-168482-ref6";"100,00";"90,00";"90,00"
"TUW-168482-ref7";"85,71";"66,67";"66,67"
"TUW-168482-ref8";"100,00";"75,00";"75,00"
"TUW-168482-ref9";"80,00";"57,14";"57,14"
"TUW-168482-ref10";"83,33";"62,50";"62,50"
"TUW-168482-ref11";"100,00";"90,00";"90,00"
"TUW-168482-ref12";"100,00";"88,89";"88,89"
"TUW-168482-ref13";"66,67";"66,67";"54,55"
"TUW-168482-ref14";"100,00";"90,00";"90,00"
"TUW-168482-ref15";"85,71";"66,67";"66,67"
"TUW-168482-ref16";"100,00";"80,00";"80,00"
"TUW-168482-ref17";"40,00";"33,33";"28,57"
"TUW-168482-ref18";"100,00";"87,50";"87,50"
"TUW-168482-ref19";"100,00";"87,50";"87,50"
"TUW-168482-ref20";"100,00";"70,00";"70,00"
"TUW-168482-ref21";"87,50";"70,00";"63,64"
"TUW-168482-ref22";"80,00";"40,00";"40,00"
"TUW-168482-ref23";"100,00";"90,00";"90,00"
"TUW-168482-ref24";"100,00";"90,00";"90,00"
"TUW-168482-ref25";"83,33";"71,43";"71,43"
"TUW-169511-ref1";"100,00";"88,89";"88,89"
"TUW-169511-ref2";"71,43";"55,56";"50,00"
"TUW-169511-ref3";"60,00";"37,50";"37,50"
"TUW-169511-ref5";"44,44";"50,00";"41,96"
"TUW-172697-ref1";"80,00";"66,67";"66,67"
"TUW-172697-ref2";"85,71";"75,00";"75,00"
"TUW-172697-ref3";"87,50";"70,00";"70,00"
"TUW-174216-ref1";"80,00";"50,00";"50,00"
"TUW-174216-ref2";"88,00";"77,78";"75,00"
"TUW-174216-ref3";"81,25";"60,00";"59,50"
"TUW-174216-ref4";"60,00";"50,00";"42,86"
"TUW-174216-ref5";"80,00";"57,14";"57,14"
"TUW-174216-ref6";"81,25";"59,09";"59,09"
"TUW-174216-ref7";"40,00";"33,33";"22,22"
"TUW-174216-ref8";"100,00";"72,73";"72,73"
"TUW-174216-ref9";"50,00";"28,57";"25,00"
"TUW-174216-ref10";"100,00";"90,00";"90,00"
"TUW-174216-ref11";"100,00";"87,50";"87,50"
"TUW-174216-ref12";"80,00";"66,67";"66,67"
"TUW-174216-ref13";"50,00";"16,67";"14,29"
"TUW-174216-ref14";"66,67";"33,33";"28,57"
"TUW-174216-ref15";"50,00";"16,67";"14,29"
"TUW-174216-ref16";"50,00";"33,33";"28,57"
"TUW-174216-ref17";"71,43";"55,56";"55,56"
"TUW-174216-ref18";"100,00";"87,50";"87,50"
"TUW-174216-ref19";"70,00";"45,00";"39,39"
"TUW-174216-ref20";"100,00";"80,00";"80,00"
"TUW-174216-ref21";"84,00";"61,90";"60,71"
"TUW-174216-ref22";"60,00";"42,86";"37,50"
"TUW-174216-ref23";"60,00";"50,00";"37,50"
"TUW-174216-ref24";"94,29";"84,38";"83,33"
"TUW-174216-ref25";"75,00";"50,00";"42,86"
"TUW-174216-ref26";"50,00";"16,67";"14,29"
"TUW-174216-ref27";"33,33";"14,29";"12,50"
"TUW-174216-ref28";"40,00";"25,00";"25,00"
"TUW-175428-ref1";"100,00";"83,33";"83,33"
"TUW-175428-ref2";"100,00";"90,00";"90,00"
"TUW-175428-ref3";"100,00";"83,33";"83,33"
"TUW-175428-ref4";"100,00";"90,00";"90,00"
"TUW-175428-ref5";"88,89";"80,00";"80,00"
"TUW-175428-ref6";"88,89";"80,00";"80,00"
"TUW-175428-ref7";"100,00";"88,89";"88,89"
"TUW-175428-ref8";"85,71";"66,67";"66,67"
"TUW-175428-ref9";"100,00";"90,00";"90,00"
"TUW-175428-ref10";"100,00";"90,00";"90,00"
"TUW-175428-ref11";"61,11";"52,38";"45,83"
"TUW-175428-ref12";"93,75";"68,18";"68,18"
"TUW-175428-ref13";"100,00";"88,89";"88,89"
"TUW-175428-ref14";"90,00";"64,29";"64,29"
"TUW-175428-ref15";"100,00";"90,00";"90,00"
"TUW-175428-ref16";"50,00";"28,57";"28,57"
"TUW-175428-ref17";"97,22";"87,50";"87,50"
"TUW-175428-ref18";"100,00";"62,50";"62,50"
"TUW-175428-ref19";"100,00";"83,33";"83,33"
"TUW-176087-ref1";"88,89";"76,67";"78,00"
"TUW-176087-ref2";"88,89";"76,67";"78,00"
"TUW-176087-ref3";"88,89";"76,67";"78,00"
"TUW-176087-ref4";"100,00";"83,33";"85,19"
"TUW-176087-ref5";"100,00";"83,33";"85,19"
"TUW-176087-ref6";"88,89";"75,00";"76,67"
"TUW-176087-ref7";"88,89";"75,00";"76,67"
"TUW-176087-ref8";"100,00";"86,67";"88,00"
"TUW-176087-ref9";"80,00";"80,00";"72,73"
"TUW-176087-ref10";"88,89";"76,67";"78,00"
"TUW-176087-ref11";"100,00";"86,67";"88,00"
"TUW-176087-ref12";"88,89";"76,67";"78,00"
"TUW-176087-ref13";"100,00";"86,67";"88,00"
"TUW-176087-ref14";"88,89";"76,67";"78,00"
"TUW-177140-ref1";"100,00";"88,89";"88,89"
"TUW-177140-ref2";"100,00";"88,89";"88,89"
"TUW-177140-ref3";"100,00";"90,00";"90,00"
"TUW-177140-ref4";"100,00";"87,50";"87,50"
"TUW-177140-ref5";"88,89";"80,00";"72,73"
"TUW-177140-ref6";"100,00";"88,89";"88,89"
"TUW-177140-ref7";"88,89";"80,00";"72,73"
"TUW-177140-ref8";"88,89";"80,00";"72,73"
"TUW-177140-ref9";"100,00";"87,50";"87,50"
"TUW-177140-ref10";"50,00";"50,00";"45,45"
"TUW-177140-ref12";"40,00";"28,57";"25,00"
"TUW-177140-ref13";"85,71";"75,00";"75,00"
"TUW-177140-ref14";"77,78";"70,00";"63,64"
"TUW-177140-ref15";"55,56";"62,50";"45,45"
"TUW-179146-ref1";"100,00";"75,00";"75,00"
"TUW-179146-ref2";"100,00";"83,33";"83,33"
"TUW-179146-ref3";"100,00";"87,50";"87,50"
"TUW-179146-ref4";"100,00";"88,89";"88,89"
"TUW-179146-ref5";"66,67";"57,14";"50,00"
"TUW-179146-ref6";"88,89";"80,00";"80,00"
"TUW-179146-ref7";"100,00";"90,00";"90,00"
"TUW-179146-ref8";"97,22";"87,50";"87,50"
"TUW-179146-ref9";"100,00";"87,50";"87,50"
"TUW-179146-ref10";"100,00";"90,00";"90,00"
"TUW-179146-ref11";"100,00";"83,33";"83,33"
"TUW-179146-ref12";"100,00";"83,33";"83,33"
"TUW-179146-ref13";"100,00";"87,50";"87,50"
"TUW-179146-ref14";"60,00";"42,86";"37,50"
"TUW-179146-ref15";"100,00";"87,50";"87,50"
"TUW-179146-ref16";"75,00";"60,00";"50,00"
"TUW-179146-ref17";"60,00";"42,86";"37,50"
"TUW-179146-ref18";"60,00";"42,86";"37,50"
"TUW-180162-ref1";"100,00";"83,33";"83,33"
"TUW-180162-ref2";"83,33";"83,33";"71,43"
"TUW-180162-ref3";"85,71";"75,00";"75,00"
"TUW-180162-ref4";"100,00";"83,33";"83,33"
"TUW-180162-ref5";"100,00";"87,50";"87,50"
"TUW-180162-ref6";"100,00";"87,50";"87,50"
"TUW-180162-ref7";"33,33";"20,00";"14,29"
"TUW-180162-ref8";"50,00";"25,00";"20,00"
"TUW-180162-ref9";"100,00";"83,33";"83,33"
"TUW-180162-ref10";"100,00";"83,33";"83,33"
"TUW-180162-ref11";"100,00";"83,33";"83,33"
"TUW-180162-ref12";"83,33";"83,33";"71,43"
"TUW-180162-ref13";"100,00";"83,33";"83,33"
"TUW-180162-ref14";"100,00";"83,33";"83,33"
