"File";"Precision";"Recall";"F1"
"TUW-139769-ref17";"25,00";"16,67";"14,29"
"TUW-139769-ref18";"50,00";"37,50";"33,33"
"TUW-139769-ref19";"62,50";"50,00";"45,45"
"TUW-139769-ref21";"60,00";"50,00";"42,86"
"TUW-139769-ref22";"16,67";"11,11";"9,09"
"TUW-139769-ref23";"83,33";"55,56";"55,56"
"TUW-139769-ref24";"50,00";"22,22";"22,22"
"TUW-139769-ref25";"85,71";"66,67";"66,67"
"TUW-139769-ref26";"60,00";"30,00";"30,00"
"TUW-139769-ref27";"88,89";"80,00";"80,00"
"TUW-139769-ref28";"71,43";"55,56";"50,00"
"TUW-139769-ref29";"40,00";"20,00";"18,18"
"TUW-139769-ref30";"40,00";"20,00";"18,18"
"TUW-139769-ref31";"88,89";"80,00";"80,00"
"TUW-139769-ref32";"33,33";"14,29";"14,29"
"TUW-139769-ref34";"40,00";"25,00";"25,00"
"TUW-139769-ref35";"80,00";"66,67";"66,67"
"TUW-139769-ref37";"57,14";"44,44";"40,00"
"TUW-139769-ref39";"57,14";"50,00";"44,44"
"TUW-139769-ref40";"50,00";"22,22";"22,22"
"TUW-139769-ref41";"80,00";"66,67";"66,67"
"TUW-139769-ref42";"25,00";"16,67";"12,50"
"TUW-139781-ref1";"100,00";"77,78";"77,78"
"TUW-139781-ref3";"50,00";"30,00";"27,27"
"TUW-139781-ref4";"60,00";"50,00";"42,86"
"TUW-139781-ref6";"40,00";"25,00";"22,22"
"TUW-139781-ref7";"60,00";"37,50";"37,50"
"TUW-139781-ref8";"85,71";"66,67";"66,67"
"TUW-139785-ref1";"50,00";"40,00";"36,36"
"TUW-139785-ref2";"57,14";"40,00";"36,36"
"TUW-139785-ref3";"62,50";"50,00";"45,45"
"TUW-139785-ref4";"41,67";"35,00";"30,91"
"TUW-139785-ref5";"57,14";"44,44";"40,00"
"TUW-139785-ref6";"50,00";"33,33";"33,33"
"TUW-139785-ref7";"43,33";"30,00";"27,50"
"TUW-139785-ref8";"57,14";"40,00";"40,00"
"TUW-139785-ref9";"26,67";"25,00";"20,00"
"TUW-139785-ref10";"85,71";"75,00";"75,00"
"TUW-139785-ref11";"85,71";"66,67";"66,67"
"TUW-139785-ref12";"66,67";"40,00";"40,00"
"TUW-139785-ref13";"50,00";"40,00";"33,33"
"TUW-139785-ref14";"26,67";"21,43";"17,50"
"TUW-139785-ref15";"87,50";"77,78";"77,78"
"TUW-139785-ref16";"57,14";"40,00";"36,36"
"TUW-139785-ref19";"33,33";"22,22";"20,00"
"TUW-139785-ref20";"19,05";"16,67";"14,00"
"TUW-139785-ref21";"44,44";"33,33";"28,57"
"TUW-139785-ref22";"75,00";"60,00";"60,00"
