"path";"PDF";"original";"extracted";"PublicationType";"Title";"Publicationtype";"Abstract";"Keywords";"Authors";"Emails";"Author-Emails";"Affiliations";"Author-Affiliations";"Source";"Volume";"Issue";"Page from";"Page to";"Date";"Doi";"Sections";"Section-Levels";"Section-References";"References";"Precision";"Recall";"F1"
"TUW-180162";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-180162.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-180162-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-180162-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"100,00";"0,00";"NA";"100,00";"50,00";"50,00";"50,00";"66,67";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"90,32";"100,00";"80,00";"100,00";"94,67";"60,75";"65,58"
"TUW-181199";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-181199.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-181199-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-181199-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"33,33";"33,33";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"90,91";"90,91";"85,71";"100,00";"85,45";"86,81";"77,85"
"TUW-182414";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-182414.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-182414-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-182414-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"0,00";"NA";"80,00";"100,00";"100,00";"66,67";"40,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"70,59";"85,71";"33,33";"95,24";"75,00";"63,13";"64,29"
"TUW-182899";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-182899.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-182899-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-182899-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"0,00";"57,14";"66,67";"66,67";"66,67";"100,00";"33,33";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"97,78";"100,00";"100,00";"100,00";"75,00";"56,08";"60,63"
"TUW-185321";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-185321.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-185321-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-185321-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"40,00";"0,00";"0,00";"100,00";"40,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"100,00";"100,00";"66,67";"77,78";"61,82"
"TUW-185441";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-185441.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-185441-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-185441-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"61,54";"0,00";"57,14";"100,00";"73,33";"70,71";"59,89"
"TUW-186227";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-186227.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-186227-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-186227-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"53,33";"0,00";"50,00";"100,00";"70,71";"70,00";"58,61"
"TUW-189842";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-189842.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-189842-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-189842-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"57,14";"75,68";"36,36";"36,36";"61,54";"0,00";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"66,67";"NA";"80,00";"100,00";"55,65";"67,63";"50,98"
"TUW-191715";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-191715.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-191715-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-191715-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"0,00";"72,73";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"97,67";"97,67";"28,57";"98,51";"78,32";"73,51";"72,29"
"TUW-191977";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-191977.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-191977-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-191977-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"100,00";"100,00";"100,00";"91,67";"91,67"
"TUW-192724";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-192724.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-192724-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-192724-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"100,00";"100,00";"66,67";"66,67";"100,00";"75,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"40,00";"100,00";"92,50";"79,49";"80,64"
"TUW-194085";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-194085.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-194085-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-194085-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"40,00";"NA";"NA";"66,67";"0,00";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"81,25";"79,65";"0,00";"85,00";"40,66";"51,18";"41,14"
"TUW-194561";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-194561.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-194561-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-194561-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"0,00";"NA";"100,00";"0,00";"0,00";"100,00";"100,00";"0,00";"NA";"NA";"100,00";"100,00";"0,00";"100,00";"54,55";"100,00";"72,73";"100,00";"62,76";"77,14";"60,43"
"TUW-194660";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-194660.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-194660-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-194660-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"54,55";"0,00";"66,67";"100,00";"63,64";"76,00";"60,10"
"TUW-197422";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-197422.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-197422-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-197422-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"NA";"NA";"50,00";"50,00";"100,00";"NA";"NA";"NA";"NA";"0,00";"NA";"95,24";"100,00";"77,78";"100,00";"79,80";"78,97";"72,75"
"TUW-197852";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-197852.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-197852-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-197852-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"0,00";"0,00";"50,00";"NA";"NA";"100,00";"66,67";"100,00";"100,00";"NA";"NA";"NA";"0,00";"NA";"100,00";"100,00";"85,71";"100,00";"65,28";"67,31";"57,31"
"TUW-198400";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-198400.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-198400-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-198400-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"100,00";"100,00";"66,67";"66,67";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"95,65";"100,00";"50,00";"98,18";"92,42";"79,56";"81,43"
"TUW-198401";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-198401.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-198401-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-198401-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"100,00";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"100,00";"90,91";"100,00";"91,03";"91,61"
"TUW-198405";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-198405.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-198405-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-198405-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"83,33";"90,91";"100,00";"100,00";"97,62";"55,56";"56,19"
"TUW-198408";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-198408.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-198408-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-198408-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"100,00";"100,00";"50,00";"50,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"50,00";"54,55";"0,00";"98,11";"83,50";"65,17";"66,89"
"TUW-200745";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-200745.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-200745-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-200745-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"66,67";"NA";"NA";"100,00";"66,67";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"42,31";"43,90";"0,00";"86,49";"48,33";"41,78";"36,91"
"TUW-200748";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-200748.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-200748-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-200748-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"50,00";"NA";"NA";"100,00";"66,67";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"78,79";"83,02";"82,05";"100,00";"63,85";"66,69";"60,05"
"TUW-200948";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-200948.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-200948-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-200948-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"0,00";"NA";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"83,33";"100,00";"54,55";"100,00";"84,85";"78,61";"78,16"
"TUW-200950";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-200950.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-200950-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-200950-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"0,00";"0,00";"100,00";"44,44";"44,44";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"90,00";"100,00";"92,31";"100,00";"69,52";"77,78";"67,01"
"TUW-200959";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-200959.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-200959-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-200959-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"0,00";"NA";"100,00";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"66,67";"94,74";"62,50";"100,00";"67,37";"77,40";"63,38"
"TUW-201066";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-201066.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-201066-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-201066-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"NA";"NA";"100,00";"0,00";"0,00";"66,67";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"100,00";"100,00";"68,18";"88,89";"69,70"
"TUW-201160";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-201160.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-201160-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-201160-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"NA";"NA";"100,00";"0,00";"0,00";"66,67";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"88,89";"88,89";"88,89";"100,00";"68,18";"82,22";"66,67"
"TUW-201167";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-201167.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-201167-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-201167-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"NA";"NA";"100,00";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"50,00";"50,00";"0,00";"100,00";"80,00";"74,07";"63,64"
"TUW-201821";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-201821.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-201821-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-201821-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"100,00";"100,00";"80,00";"100,00";"90,00";"90,00";"83,08"
"TUW-202034";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-202034.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-202034-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-202034-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"66,67";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"81,42";"74,07";"72,73";"100,00";"44,08";"37,77";"35,90"
"TUW-202824";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-202824.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-202824-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-202824-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"66,67";"100,00";"100,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"70,83";"62,96";"62,96"
"TUW-203409";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-203409.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-203409-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-203409-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"NA";"NA";"100,00";"88,89";"88,89"
"TUW-203924";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-203924.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-203924-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-203924-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"100,00";"86,36";"98,64";"89,67";"89,67"
"TUW-204724";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-204724.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-204724-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-204724-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"0,00";"0,00";"100,00";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"31,58";"75,00";"66,67";"100,00";"77,38";"52,69";"51,79"
"TUW-205557";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-205557.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-205557-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-205557-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"0,00";"NA";"NA";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"NA";"NA";"80,00";"44,44";"42,86";"31,11"
"TUW-205933";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-205933.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-205933-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-205933-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"0,00";"47,06";"54,29";"37,04";"38,56"
"TUW-213513";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-213513.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-213513-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-213513-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"100,00";"66,67";"66,67";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"100,00";"100,00";"90,91";"100,00";"93,94"
"TUW-216744";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-216744.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-216744-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-216744-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"100,00";"0,00";"NA";"NA";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"88,89";"100,00";"50,00";"100,00";"63,00";"54,17";"49,15"
"TUW-217690";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-217690.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-217690-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-217690-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"60,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"100,00";"100,00";"95,00";"88,64";"87,27"
"TUW-217971";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-217971.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-217971-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-217971-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"0,00";"0,00";"100,00";"66,67";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"94,74";"100,00";"100,00";"100,00";"77,27";"89,00";"71,78"
"TUW-221215";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-221215.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-221215-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-221215-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"80,00";"NA";"NA";"66,67";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"60,98";"81,48";"58,06";"93,75";"43,56";"47,99";"40,08"
"TUW-223906";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\groundtruth\TUW-223906.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\result\result-TUW-223906-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-0.5.6\MethodDemos\output\extracted\grobid\grobid-TUW-223906-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"80,00";"80,00";"80,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"100,00";"100,00";"90,91";"69,23";"72,31"
