"path";"PDF";"original";"extracted";"PublicationType";"Title";"Publicationtype";"Abstract";"Keywords";"Authors";"Emails";"Author-Emails";"Affiliations";"Author-Affiliations";"Source";"Volume";"Issue";"Page from";"Page to";"Date";"Doi";"Sections";"Section-Levels";"Section-References";"References";"Precision";"Recall";"F1"
"TUW-177140";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-177140.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-177140-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-177140-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"80,00";"80,00";"0,00";"57,14";"80,00";"75,00";"76,43"
"TUW-179146";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-179146.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-179146-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-179146-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"NA";"100,00";"NA";"NA";"66,67";"66,67";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"85,71";"85,71";"0,00";"40,00";"76,78";"74,92";"74,48"
"TUW-180162";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-180162.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-180162-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-180162-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"100,00";"100,00";"NA";"100,00";"50,00";"50,00";"50,00";"66,67";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"90,32";"100,00";"0,00";"70,17";"83,98";"61,66";"64,76"
"TUW-181199";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-181199.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-181199-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-181199-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"NA";"100,00";"66,67";"66,67";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"90,91";"90,91";"0,00";"60,87";"83,33";"84,20";"81,33"
"TUW-182414";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-182414.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-182414-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-182414-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"0,00";"NA";"80,00";"100,00";"100,00";"66,67";"40,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"75,00";"85,71";"0,00";"28,57";"68,40";"54,99";"56,33"
"TUW-182899";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-182899.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-182899-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-182899-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"57,14";"66,67";"66,67";"66,67";"66,67";"40,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"95,65";"100,00";"0,00";"68,69";"72,34";"51,42";"56,01"
"TUW-185321";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-185321.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-185321-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-185321-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"40,00";"NA";"NA";"100,00";"40,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"88,89";"NA";"0,00";"100,00";"60,74";"66,67";"63,21"
"TUW-185441";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-185441.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-185441-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-185441-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"46,15";"0,00";"33,33";"100,00";"77,78";"66,79";"67,95"
"TUW-186227";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-186227.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-186227-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-186227-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"40,00";"0,00";"50,00";"100,00";"76,98";"68,75";"69,00"
"TUW-189842";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-189842.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-189842-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-189842-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"100,00";"100,00";"0,00";"21,43";"0,00";"0,00";"18,18";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"75,00";"NA";"0,00";"40,00";"54,17";"25,48";"27,28"
"TUW-191715";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-191715.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-191715-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-191715-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"100,00";"72,73";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"97,67";"100,00";"0,00";"61,36";"73,75";"78,35";"75,61"
"TUW-191977";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-191977.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-191977-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-191977-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"100,00";"100,00";"91,67";"91,67";"91,67"
"TUW-192724";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-192724.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-192724-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-192724-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"100,00";"100,00";"66,67";"66,67";"100,00";"75,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"92,31";"100,00";"85,71";"100,00";"93,90";"92,31";"91,26"
"TUW-194085";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-194085.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-194085-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-194085-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"40,00";"NA";"NA";"100,00";"40,00";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"75,19";"80,00";"0,00";"100,00";"49,55";"60,63";"48,65"
"TUW-194561";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-194561.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-194561-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-194561-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"100,00";"NA";"100,00";"NA";"NA";"100,00";"100,00";"0,00";"NA";"NA";"0,00";"0,00";"NA";"100,00";"85,71";"100,00";"0,00";"74,28";"79,55";"61,36";"61,43"
"TUW-194660";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-194660.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-194660-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-194660-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"NA";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"44,44";"0,00";"40,00";"20,00";"70,33";"71,00";"70,44"
"TUW-197422";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-197422.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-197422-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-197422-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"NA";"100,00";"NA";"NA";"50,00";"50,00";"100,00";"NA";"NA";"NA";"NA";"0,00";"NA";"90,00";"94,74";"0,00";"35,29";"79,55";"72,26";"68,34"
"TUW-197852";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-197852.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-197852-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-197852-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"0,00";"50,00";"NA";"NA";"100,00";"66,67";"100,00";"100,00";"NA";"NA";"NA";"0,00";"NA";"100,00";"100,00";"0,00";"40,00";"62,50";"63,74";"54,05"
"TUW-198400";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-198400.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-198400-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-198400-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"NA";"100,00";"100,00";"100,00";"66,67";"66,67";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"91,67";"100,00";"0,00";"21,98";"81,18";"78,67";"78,91"
"TUW-198401";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-198401.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-198401-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-198401-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"100,00";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"80,00";"80,00";"0,00";"50,00";"95,83";"83,33";"85,38"
"TUW-198405";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-198405.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-198405-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-198405-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"NA";"100,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"90,91";"90,91";"100,00";"100,00";"100,00";"63,89";"65,15"
"TUW-198408";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-198408.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-198408-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-198408-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"NA";"100,00";"100,00";"100,00";"50,00";"50,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"80,00";"85,71";"0,00";"50,00";"87,34";"75,40";"76,31"
"TUW-200745";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-200745.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-200745-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-200745-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"66,67";"NA";"NA";"100,00";"66,67";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"47,46";"47,83";"40,00";"100,00";"50,56";"45,65";"42,60"
"TUW-200748";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-200748.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-200748-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-200748-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"50,00";"NA";"NA";"100,00";"66,67";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"82,35";"86,27";"33,33";"63,49";"54,90";"57,56";"52,92"
"TUW-200948";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-200948.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-200948-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-200948-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"100,00";"NA";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"90,91";"100,00";"100,00";"100,00";"91,67";"90,28";"90,91"
"TUW-200950";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-200950.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-200950-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-200950-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"100,00";"0,00";"100,00";"80,00";"80,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"73,68";"100,00";"0,00";"100,00";"80,83";"75,93";"71,82"
"TUW-200959";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-200959.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-200959-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-200959-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"100,00";"NA";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"76,92";"95,24";"0,00";"80,00";"68,49";"69,70";"68,38"
"TUW-201066";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-201066.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-201066-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-201066-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"NA";"NA";"100,00";"NA";"NA";"66,67";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"100,00";"100,00";"83,33";"88,89";"85,19"
"TUW-201160";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-201160.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-201160-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-201160-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"NA";"NA";"100,00";"NA";"NA";"66,67";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"100,00";"100,00";"83,33";"88,89";"85,19"
"TUW-201167";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-201167.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-201167-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-201167-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"NA";"NA";"100,00";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"80,00";"80,00";"66,67";"100,00";"81,82";"87,04";"75,15"
"TUW-201821";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-201821.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-201821-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-201821-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"NA";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"90,91";"100,00";"0,00";"76,92";"83,33";"88,54";"82,14"
"TUW-202034";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-202034.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-202034-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-202034-xstream.xml"")";"Diplom- oder Masterarbeiten";"0,00";"0,00";"0,00";"NA";"40,00";"NA";"NA";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"80,00";"71,43";"0,00";"56,14";"23,15";"29,10";"22,51"
"TUW-202824";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-202824.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-202824-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-202824-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"NA";"66,67";"100,00";"100,00";"100,00";"66,67";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"28,57";"83,70";"87,04";"84,66"
"TUW-203409";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-203409.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-203409-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-203409-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"100,00"
"TUW-203924";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-203924.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-203924-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-203924-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"0,00";"45,61";"85,19";"87,19";"85,96"
"TUW-204724";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-204724.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-204724-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-204724-xstream.xml"")";"Zeitschriftenartikel";"100,00";"0,00";"0,00";"0,00";"100,00";"100,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"35,29";"75,00";"0,00";"0,00";"70,00";"56,54";"54,64"
"TUW-205557";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-205557.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-205557-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-205557-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"100,00";"NA";"0,00";"NA";"NA";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"NA";"NA";"50,00";"50,00";"50,00";"38,89"
"TUW-205933";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-205933.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-205933-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-205933-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"100,00";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"0,00";"91,67";"61,46";"54,63";"54,63"
"TUW-213513";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-213513.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-213513-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-213513-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"100,00";"66,67";"66,67";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"100,00";"100,00";"90,91";"100,00";"93,94"
"TUW-216744";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-216744.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-216744-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-216744-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"100,00";"0,00";"NA";"NA";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"100,00";"100,00";"100,00";"100,00";"63,64";"58,33";"53,85"
"TUW-217690";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-217690.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-217690-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-217690-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"0,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"40,00";"50,00";"0,00";"100,00";"93,75";"60,61";"62,73"
"TUW-217971";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-217971.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-217971-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-217971-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"100,00";"0,00";"NA";"100,00";"NA";"NA";"66,67";"50,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"85,71";"88,89";"18,18";"100,00";"67,40";"79,56";"70,94"
