"File";"Precision";"Recall";"F1"
"TUW-168482-ref9";"60,00";"42,86";"42,86"
"TUW-168482-ref10";"83,33";"62,50";"62,50"
"TUW-168482-ref11";"100,00";"90,00";"90,00"
"TUW-168482-ref12";"100,00";"88,89";"88,89"
"TUW-168482-ref13";"66,67";"66,67";"54,55"
"TUW-168482-ref14";"100,00";"90,00";"90,00"
"TUW-168482-ref15";"85,71";"66,67";"66,67"
"TUW-168482-ref16";"100,00";"80,00";"80,00"
"TUW-168482-ref17";"40,00";"33,33";"28,57"
"TUW-168482-ref18";"100,00";"87,50";"87,50"
"TUW-168482-ref19";"100,00";"87,50";"87,50"
"TUW-168482-ref20";"100,00";"70,00";"70,00"
"TUW-168482-ref21";"87,50";"70,00";"63,64"
"TUW-168482-ref22";"80,00";"40,00";"40,00"
"TUW-168482-ref23";"100,00";"90,00";"90,00"
