"File";"Precision";"Recall";"F1"
"TUW-140533-ref10";"100,00";"83,33";"83,33"
"TUW-140533-ref11";"80,00";"66,67";"57,14"
"TUW-140533-ref12";"100,00";"66,67";"66,67"
"TUW-140533-ref13";"100,00";"83,33";"83,33"
"TUW-140533-ref14";"57,14";"57,14";"44,44"
"TUW-140533-ref15";"75,00";"60,00";"60,00"
"TUW-140533-ref16";"100,00";"71,43";"71,43"
"TUW-140533-ref17";"100,00";"83,33";"83,33"
"TUW-140533-ref18";"80,00";"57,14";"57,14"
"TUW-140533-ref19";"100,00";"83,33";"83,33"
"TUW-140533-ref20";"100,00";"70,83";"72,22"
"TUW-140533-ref21";"90,00";"75,00";"69,23"
"TUW-140533-ref22";"90,00";"75,00";"69,23"
"TUW-140533-ref23";"100,00";"75,00";"75,00"
"TUW-140533-ref24";"100,00";"80,00";"80,00"
"TUW-140533-ref25";"100,00";"80,00";"80,00"
"TUW-140533-ref26";"75,00";"50,00";"42,86"
"TUW-140533-ref27";"75,00";"50,00";"42,86"
"TUW-140533-ref28";"100,00";"76,92";"76,92"
"TUW-140533-ref29";"90,00";"75,00";"75,00"
"TUW-140533-ref30";"100,00";"80,00";"80,00"
"TUW-140533-ref31";"75,00";"60,00";"50,00"
"TUW-140533-ref32";"75,00";"60,00";"50,00"
"TUW-140533-ref33";"100,00";"80,00";"80,00"
"TUW-140533-ref34";"75,00";"50,00";"50,00"
"TUW-140533-ref35";"50,00";"60,00";"42,86"
"TUW-140533-ref37";"50,00";"33,33";"28,57"
"TUW-140533-ref38";"66,67";"44,44";"44,44"
"TUW-140533-ref39";"50,00";"33,33";"28,57"
"TUW-140895-ref1";"87,50";"77,78";"77,78"
"TUW-140895-ref2";"85,71";"75,00";"75,00"
"TUW-140895-ref3";"87,50";"77,78";"77,78"
"TUW-140895-ref4";"87,50";"77,78";"77,78"
"TUW-140895-ref5";"85,71";"75,00";"75,00"
"TUW-140895-ref6";"88,89";"80,00";"80,00"
"TUW-140895-ref7";"88,89";"80,00";"80,00"
"TUW-140895-ref8";"75,00";"66,67";"66,67"
