"File";"Precision";"Recall";"F1"
"TUW-139769-ref33";"0,00";"0,00";"0,00"
"TUW-139769-ref34";"0,00";"0,00";"0,00"
"TUW-139769-ref35";"0,00";"0,00";"0,00"
"TUW-139769-ref37";"0,00";"0,00";"0,00"
"TUW-139769-ref38";"0,00";"0,00";"0,00"
"TUW-139769-ref39";"0,00";"0,00";"0,00"
"TUW-139769-ref40";"0,00";"0,00";"0,00"
"TUW-139769-ref41";"0,00";"0,00";"0,00"
"TUW-139769-ref42";"0,00";"0,00";"0,00"
"TUW-139781-ref1";"0,00";"0,00";"0,00"
"TUW-139781-ref2";"0,00";"0,00";"0,00"
"TUW-139781-ref3";"0,00";"0,00";"0,00"
"TUW-139781-ref4";"0,00";"0,00";"0,00"
"TUW-139781-ref5";"0,00";"0,00";"0,00"
"TUW-139781-ref6";"0,00";"0,00";"0,00"
"TUW-139781-ref7";"0,00";"0,00";"0,00"
"TUW-139781-ref8";"0,00";"0,00";"0,00"
"TUW-140047-ref1";"0,00";"0,00";"0,00"
"TUW-140047-ref2";"0,00";"0,00";"0,00"
"TUW-140047-ref5";"0,00";"0,00";"0,00"
"TUW-140048-ref1";"0,00";"0,00";"0,00"
"TUW-140048-ref2";"0,00";"0,00";"0,00"
"TUW-140048-ref3";"0,00";"0,00";"0,00"
"TUW-140048-ref4";"0,00";"0,00";"0,00"
"TUW-140048-ref5";"0,00";"0,00";"0,00"
"TUW-140048-ref6";"0,00";"0,00";"0,00"
"TUW-140048-ref7";"0,00";"0,00";"0,00"
"TUW-140048-ref8";"0,00";"0,00";"0,00"
"TUW-140048-ref9";"0,00";"0,00";"0,00"
"TUW-140048-ref10";"0,00";"0,00";"0,00"
"TUW-140048-ref11";"0,00";"0,00";"0,00"
"TUW-140048-ref12";"0,00";"0,00";"0,00"
"TUW-140048-ref13";"0,00";"0,00";"0,00"
"TUW-140229-ref1";"0,00";"0,00";"0,00"
"TUW-140229-ref2";"0,00";"0,00";"0,00"
"TUW-140229-ref3";"0,00";"0,00";"0,00"
"TUW-140229-ref4";"0,00";"0,00";"0,00"
"TUW-140229-ref6";"0,00";"0,00";"0,00"
"TUW-140229-ref7";"0,00";"0,00";"0,00"
"TUW-140229-ref8";"0,00";"0,00";"0,00"
"TUW-140229-ref9";"0,00";"0,00";"0,00"
"TUW-140253-ref1";"0,00";"0,00";"0,00"
"TUW-140253-ref2";"0,00";"0,00";"0,00"
"TUW-140253-ref3";"0,00";"0,00";"0,00"
"TUW-140253-ref4";"0,00";"0,00";"0,00"
"TUW-140253-ref5";"0,00";"0,00";"0,00"
"TUW-140253-ref6";"0,00";"0,00";"0,00"
"TUW-140253-ref7";"0,00";"0,00";"0,00"
"TUW-140253-ref8";"0,00";"0,00";"0,00"
"TUW-140253-ref9";"0,00";"0,00";"0,00"
"TUW-140253-ref11";"0,00";"0,00";"0,00"
"TUW-140253-ref12";"0,00";"0,00";"0,00"
"TUW-140253-ref13";"0,00";"0,00";"0,00"
"TUW-140253-ref14";"0,00";"0,00";"0,00"
"TUW-140253-ref15";"0,00";"0,00";"0,00"
"TUW-140253-ref16";"0,00";"0,00";"0,00"
"TUW-140253-ref17";"0,00";"0,00";"0,00"
"TUW-140253-ref18";"0,00";"0,00";"0,00"
"TUW-140253-ref20";"0,00";"0,00";"0,00"
"TUW-140253-ref22";"0,00";"0,00";"0,00"
"TUW-140253-ref26";"0,00";"0,00";"0,00"
